idPersonaje	idFamilia	nombreA	nombreE	suhra	nacimiento	nacimiento_comentario	muerte	muerte_comentario	edad	edad_comentario	resumenBiografico	creado	modificado	publicado	maestrosOrientales	nacimientoec	muerteec	fuentesCitadas
1691	0	أحمد بن محمد بن أمية	NA	NA	0	NA	0	NA	0	NA	NA	2010-12-29T01:13:01Z	2013-07-11T21:09:02Z	1	NA	0	0	NA
1692	0	أحمد بن محمد بن أيوب بن عدل، أبو جعفر	NA	NA	0	NA	478	rabīʿ II=julio	0	NA	NA	2010-12-29T01:13:01Z	2012-04-16T10:53:09Z	1	NA	0	1085	ابن مطاهر (IB)
1693	325	أحمد بن محمد بن أيوب بن محمد بن نوح الغافقي بلنسي، أبو الفضل	Aḥmad b. Muḥammad b. Ayyūb b. Muḥammad b. Nūḥ al-Gāfiqī Balansī, Abū Bakr	NA	0	NA	0	NA	0	NA	NA	2010-12-29T01:13:01Z	2014-11-05T08:49:03Z	1	NA	0	0	NA
1694	382	أحمد بن محمد بن باز اليحصبي تدميري، أبو القاسم	NA	NA	0	NA	0	NA	0	NA	NA	2010-12-29T01:13:01Z	2015-02-19T19:19:06Z	1	NA	0	0	NA
1695	0	أحمد بن محمد بن بدر	NA	NA	0	NA	0	NA	0	NA	NA	2010-12-29T01:13:01Z	2010-12-29T01:13:01Z	1	NA	0	0	NA
1696	0	أحمد بن محمد بن بشار السبائي مروي، أبو جعفر	NA	NA	0	NA	650	NA	0	NA	NA	2010-12-29T01:13:01Z	2010-12-29T01:13:01Z	1	NA	0	1252	NA
1697	517	أحمد بن محمد بن بطال بن وهب التميمي، أبو القاسم	Aḥmad b. Muḥammad b. Baṭṭāl b. Wahb al-Tamīmī, Abū l-Qāsim	ابن بطال	0	NA	412	NA	0	NA	NA	2010-12-29T01:13:01Z	2015-03-15T21:25:10Z	1	NA	0	1021	NA
1698	0	أحمد بن محمد بن بيبش، أبو العباس	NA	NA	0	NA	0	NA	0	NA	NA	2010-12-29T01:13:01Z	2010-12-29T01:13:01Z	1	NA	0	0	NA
1699	0	أحمد بن محمد بن ثابت	NA	NA	0	NA	0	NA	0	NA	NA	2010-12-29T01:13:01Z	2010-12-29T01:13:01Z	1	NA	0	0	NA
1700	0	أحمد بن محمد بن جرج	NA	NA	422	NA	486	NA	64	NA	NA	2010-12-29T01:13:01Z	2014-01-17T13:34:48Z	1	NA	1030	1093	NA
1701	0	أحمد بن محمد بن جعفر اللخمي انتنيلاني، أبو جعفر	NA	NA	0	NA	0	NA	0	NA	NA	2010-12-29T01:13:01Z	2010-12-29T01:13:01Z	1	NA	0	0	NA
1702	314	أحمد بن محمد بن جعفر بن سفيان المخزومي، العابد، أبو بكر	Aḥmad b. Muḥammad b. Ğaʿfar b. Sufyān al-Maḫzūmī, Abū Bakr	NA	0	NA	580	aprox.	0	NA	NA	2010-12-29T01:13:01Z	2017-06-26T14:22:16Z	1	NA	0	1184	NA
1703	0	أحمد بن محمد بن جعفر بن محمد الأنصاري، أبو القاسم	NA	NA	0	NA	0	NA	0	NA	NA	2010-12-29T01:13:01Z	2010-12-29T01:13:01Z	1	NA	0	0	NA
1704	760	أحمد بن محمد بن جمهور الجذامي	Aḥmad b. Muḥammad b. Ğumhūr al-Ğuḏāmī	NA	0	NA	0	NA	0	NA	NA	2010-12-29T01:13:01Z	2016-08-03T13:29:26Z	1	NA	0	0	NA
1705	0	أحمد بن محمد بن جودي، أبو جعفر	NA	NA	0	NA	0	NA	0	NA	NA	2010-12-29T01:13:01Z	2010-12-29T01:13:01Z	1	NA	0	0	NA
1706	0	أحمد بن محمد بن حبيب الحميري، أبو محمد	NA	NA	0	NA	0	NA	0	NA	NA	2010-12-29T01:13:01Z	2010-12-29T01:13:01Z	1	NA	0	0	NA
1707	459	أحمد بن محمد [بن أحمد بن إبراهيم بن أحمد بن إبراهيم] بن حجاج اللخمي، أبو عمر	Aḥmad b. Muḥammad [b. Aḥmad b. Ibrāhīm b. Aḥmad b. Ibrāhīm] b. Ḥağğāğ al-Laḫmī, Abū ʿUmar	NA	0	NA	0	NA	0	mediados-final  s. XI	Agrónomo andalusí autor de Al-Muqniʿ fī l-filāḥa.	2010-12-29T01:13:01Z	2016-07-28T14:21:29Z	1	NA	0	0	الذخيرة
1708	0	أحمد بن محمد بن حريث الكندي الغرناطي، أبو جعفر	NA	NA	0	NA	765	NA	0	NA	NA	2010-12-29T01:13:01Z	2010-12-29T01:13:01Z	1	NA	0	1363	NA
1709	0	أحمد بن محمد بن حريش، أبو عمر.	NA	NA	0	NA	400	aprox.	0	aprox.	NA	2010-12-29T01:13:01Z	2010-12-29T01:13:01Z	1	NA	0	1009	NA
1710	80	أحمد بن محمد بن حزب الله، أبو الحسن	NA	NA	0	NA	459	NA	0	NA	NA	2010-12-29T01:13:01Z	2012-04-13T12:23:08Z	1	NA	0	1066	ابن مدير (IB)
1711	0	أحمد بن محمد بن حزم إشبيلي، أبو عمر	NA	NA	0	NA	0	NA	0	NA	NA	2010-12-29T01:13:01Z	2012-06-18T10:29:33Z	1	NA	0	0	NA
1712	0	أحمد بن محمد بن حزم الفارسي	NA	NA	0	NA	0	NA	0	NA	NA	2010-12-29T01:13:01Z	2010-12-29T01:13:01Z	1	NA	0	0	NA
1713	0	أحمد بن محمد بن حسن (الحسن) بن عبد الملك الفهري، القرطاجني، الحمري، أبو جعفر	NA	القرطاجني، الحمري	0	NA	611	fin rabīʿ I=agosto	0	NA	NA	2010-12-29T01:13:01Z	2012-04-18T13:14:01Z	1	NA	0	1214	NA
1714	0	أحمد بن محمد بن حسن (الحسن) بن محمد بن عبد الرحمن بن سعد بن سعيد بن محمد الأنصاري الخزرجي الأندلسي القاضي، ابن الغماز، أبو العباس	Aḥmad b. Muḥammad b. Ḥasan (al-Ḥasan) b. Muḥammad b. ʿAbd al-Raḥmān b. Saʿd b. Saʿīd b. Muḥammad al-Anṣārī al-Ḫazraǧī al-Andalusī al-Qāḍī, Ibn al-Gammāz, Abū al-ʿAbbās	ابن الغماز	609	9 muḥarram = 11 junio / lunes 14 ṣafar = 16 julio / yawm ʿāšūrā / yawm al-ʽUqāb	693	jueves 10 muḥarram = 11 diciembre /633	84	ded.	NA	2010-12-29T01:13:01Z	2019-04-15T11:38:25Z	1	NA	1212	1293	NA
1715	0	أحمد بن محمد بن حسن بن محمد بن خضر الصدفي الشاطبي، أبو العباس	Aḥmad b. Muḥammad b. Ḥasan b. Muḥammad b. Ḫaḍir al-Ṣadiqī al-Šāṭibī, Abū al-ʿAbbās	NA	0	NA	674	sabado 20 ḏū l-ḥiğğa/5 junio	0	NA	NA	2010-12-29T01:13:01Z	2019-04-05T12:53:42Z	1	NA	0	1276	NA
1716	0	أحمد بن محمد بن حسين بن علي اللواتي، ابن تامتيت، أبو العباس	NA	ابن تامتيت	0	NA	0	NA	0	NA	NA	2010-12-29T01:13:01Z	2012-05-08T10:54:22Z	1	NA	0	0	NA
1717	400	أحمد بن محمد بن حسين بن علي بن محمد بن سليمان بن محمد العزفي، أبو العباس	Aḥmad b. Muḥammad b. al-Ḥusayn b. ʿAlī b. Muḥammad b. Sulaymān b. Muḥammad al-ʿAzafī, Abū l-ʿAbbās	NA	0	NA	0	NA	0	NA	NA	2010-12-29T01:13:01Z	2013-07-09T10:48:42Z	1	NA	0	0	NA
1718	585	أحمد بن محمد بن حكم، أبو عمر	Aḥmad b. Muḥammad b. Ḥakam, Abū ʿUmar	NA	0	NA	370	šaʿbān = febrero	0	NA	NA	2010-12-29T01:13:01Z	2019-05-26T10:00:56Z	1	NA	0	981	NA
1719	0	أحمد بن محمد بن حلاله	NA	NA	0	NA	0	NA	0	NA	NA	2010-12-29T01:13:01Z	2010-12-29T01:13:01Z	1	NA	0	0	NA
1720	0	أحمد بن محمد بن حيون القرشي المقرىء، أبو بكر	NA	NA	0	NA	410	aprox.	0	NA	NA	2010-12-29T01:13:01Z	2012-05-26T22:31:39Z	1	NA	0	1019	NA
1721	0	أحمد بن محمد بن خالد بن أحمد بن مهدي الكلاعي المقرىء، أبو عمر	Aḥmad b. Muḥammad b. Ḫālid b. Aḥmad b. Mahdī al-Kalāʿī al-Muqriʾ, Abū ʿUmar	NA	394	NA	432	sábado 10 ḏū l-qaʿda=11 julio	38	ded.	NA	2010-12-29T01:13:01Z	2013-12-03T10:42:35Z	1	NA	1003	1040	ابن عتاب (IB)
1722	0	أحمد بن محمد بن خالد، أبو العباس	NA	NA	0	NA	0	NA	0	NA	NA	2010-12-29T01:13:01Z	2010-12-29T01:13:01Z	1	NA	0	0	NA
1723	0	أحمد بن محمد بن خلف الأموي إشبيلي، أبو الحسن	NA	NA	0	NA	0	NA	0	NA	NA	2010-12-29T01:13:01Z	2010-12-29T01:13:01Z	1	NA	0	0	NA
1724	0	أحمد بن محمد بن خلف الأنصاري، النيار، أبو جعفر، أبو العباس	NA	NA	0	NA	0	NA	0	NA	NA	2010-12-29T01:13:01Z	2010-12-29T01:13:01Z	1	NA	0	0	NA
1725	0	أحمد بن محمد بن خلف البكري بطليوسي، ابن العارض (ابن الفارض)، أبو العباس	Aḥmad b. Muḥammad b. Ḫalaf al-Bakrī al-Baṭalyawsī, Ibn al-ʿĀriḍ (Ibn al-Fāriḍ), Abū l-ʿAbbās	ابن العارض (ابن الفارض)	0	NA	620	aprox.	0	NA	NA	2010-12-29T01:13:01Z	2019-01-23T12:44:48Z	1	NA	0	1223	NA
1726	0	أحمد بن محمد بن خلف المعافري، ابن خلف، ابن حديجة، أبو جعفر	Aḥmad b. Muḥammad b. Ḫalaf al-Maʿāfirī, Ibn Ḫalaf, Ibn Ḫadīğa,  Abū Ğaʿfar	ابن خلف، ابن حديجة	578	aprox.	648	NA	70	aprox.	NA	2010-12-29T01:13:01Z	2014-05-08T10:36:31Z	1	NA	1182	1250	NA
1727	0	أحمد بن محمد بن خلف المعافري، أبو العباس	NA	NA	0	NA	0	NA	0	NA	NA	2010-12-29T01:13:01Z	2010-12-29T01:13:01Z	1	NA	0	0	NA
1728	429	أحمد بن محمد بن خلف بن أبي حجيرة، أبو بكر	Aḥmad b. Muḥammad b. Ḫalaf b. Abī Ḥuğayra, Abū Bakr	NA	0	NA	356	sábado -9 ğumādà I=4 mayo	0	NA	Mostró gran dolor en su entierro su amigo Abū Ǧaʿfar Ibn ʿAwn Allāh (id 1452), por lo que recibió el reproche de la gente.<br/>	2010-12-29T01:13:01Z	2019-05-21T11:05:43Z	1	محمد بن جعفر بن أعين بمصر<br/>	0	967	NA
1729	467	أحمد بن محمد بن خلف بن عبد العزيز الكلاعي، الحوفي، أبو القاسم	Aḥmad b. Muḥammad b. Ḥalaf b. ʿAbd al-ʿAzīz al-Kalāʿī, al-Ḥawfī, Abū l-Qāsim	الحوفي	0	NA	588	šaʿbān=agosto	0	NA	Alfaquí sevillano originario de Egipto, experto en cuestiones jurídicas, redacción de contratos y documentos notariales. Escribió extensos libros y compendios sobre partición de herencias. Ejerció el cadiazgo en Sevilla en dos ocasiones, la primera de ellas en el año 582.	2010-12-29T01:13:01Z	2015-02-17T17:56:24Z	1	NA	0	1192	NA
1730	0	أحمد بن محمد بن خلف بن محمد بن قرهب بن مسلمة اللخمي، أبو القاسم	NA	NA	0	NA	502	v.	0	NA	NA	2010-12-29T01:13:02Z	2010-12-29T01:13:02Z	1	NA	0	0	NA
1731	0	أحمد بن محمد بن خلف بن محرز بن محمد الأندلسي الشاطبي المالكي المقرئ، أبو العباس	Aḥmad b. Muḥammad b. Ḫalaf b. Muḥriz b. Muḥammad al-Andalusī al-Šāṭibī al-Mālikī al-Muqrīʾ, Abū al-ʿAbbās	NA	454	rağab=julio / 554	0	NA	0	NA	La fecha de su muerte dada por DT debe de ser una error porque TDIA (cuyo el autor murió en el fin del siglo XII) da la fecha de 454.	2010-12-29T01:13:02Z	2019-04-05T10:43:24Z	1	NA	1062	0	NA
1732	0	أحمد بن محمد بن خلف بن هذيل البلوي، أبو جعفر	NA	NA	0	NA	0	NA	0	NA	NA	2010-12-29T01:13:02Z	2010-12-29T01:13:02Z	1	NA	0	0	NA
1733	0	أحمد بن محمد بن خلف قرطبي، الدبة، أبو العباس	NA	NA	0	NA	0	NA	0	NA	NA	2010-12-29T01:13:02Z	2010-12-29T01:13:02Z	1	NA	0	0	NA
1734	0	أحمد بن محمد بن خليفة بن يوسف بن رأس غنمة بن مناس القيسي	NA	NA	0	NA	0	NA	0	NA	NA	2010-12-29T01:13:02Z	2010-12-29T01:13:02Z	1	NA	0	0	NA
1735	0	أحمد بن محمد بن خيرة، أبو القاسم	NA	NA	0	NA	0	NA	0	NA	NA	2010-12-29T01:13:02Z	2010-12-29T01:13:02Z	1	NA	0	0	NA
1736	0	أحمد بن محمد بن داود التجيبي، أبو القاسم	Aḥmad b. Muḥammad b. Dāwūd al-Tuğībī, Abū l-Qāsim	NA	0	NA	383	NA	0	NA	NA	2010-12-29T01:13:02Z	2012-04-09T13:04:39Z	1	NA	0	993	الصاحبان (IB)
1737	0	أحمد بن محمد بن دحيون بن مرين بن سليمان بن عبيد الله	NA	NA	0	NA	0	NA	0	NA	NA	2010-12-29T01:13:02Z	2013-03-07T15:24:38Z	1	NA	0	0	NA
1738	0	أحمد بن محمد بن ربيع بن سليمان بن أيوب الأصبحي، ابن مسلمة، أبو سعيد	Aḥmad b. Muḥammad b. Rabīʿ b. Sulaymān b. Ayyūb al-Aṣbaḥī, Ibn Maslama, Abū Saʿīd	ابن مسلمة	312	NA	399	/400	87	ded.	NA	2010-12-29T01:13:02Z	2013-11-22T13:36:51Z	1	NA	924	1008	محمد بن عتاب، الصاحبان، محمد بن أبيض (IB)
1739	113	أحمد بن محمد بن رزق الأموي، أبو جعفر	Aḥmad b. Muhammad b. Rizq al-Umawī, Abū Ǧaʿfar	NA	427	/393	477	lunes 25 šawwāl=24 febrero	50	ded.	NA	2010-12-29T01:13:02Z	2019-05-15T16:19:13Z	1	NA	1035	1085	أبو الحسن بن مغيث، أبو عبد الله محمد بن أحمد (IB)
1740	652	أحمد بن محمد بن زعرور العاملي مالقي، أبو جعفر	NA	NA	0	NA	0	NA	0	NA	NA	2010-12-29T01:13:02Z	2015-02-20T23:09:27Z	1	NA	0	0	NA
1741	0	أحمد بن محمد بن زكرياء بن الوليد بن عبد الرحمن بن عبد الله بن زيد بن ميكائل المكفوف، الرصافي، أبو بكر	Aḥmad b. Muḥammad b. Zakariyyāʾ b. al-Walīd b. ʿAbd al-Raḥmān b. ʿAbd Allāh b. Zayd b. Mikāʾil al-Makfūf, al-Ruṣāfī, Abū Bakr	الرصافي	0	NA	362	ṣafar=noviembre	0	NA	"Se reunían con él gentes de la ḥisba.<br/>
Varios aṣḥāb de IF tomaron por escrito de él.<br/>"	2010-12-29T01:13:02Z	2019-05-21T12:04:34Z	1	NA	0	972	ابن الفرضي (Iḫtiṣār)
1742	306	أحمد بن محمد بن زياد بن عبد الرحمن شبطون اللخمي، الحبيب، أبو القاسم	Aḥmad b. Muḥammad b. Ziyād b. ʿAbd al-Raḥmān Šabṭūn al- Laḫmī, al-Ḥabīb, Abū l-Qāsim	الحبيب	0	NA	312	NA	0	NA	NA	2010-12-29T01:13:02Z	2018-11-03T20:20:30Z	1	NA	0	924	"سليمان بن أيوب ـ أخبرني بذلك (IF)
"
1743	306	أحمد بن محمد بن زياد، أبو القاسم	NA	NA	0	NA	0	NA	0	NA	NA	2010-12-29T01:13:02Z	2019-05-16T13:03:16Z	1	NA	0	0	ابن الفرضي TM<br/>
1744	104	أحمد بن محمد بن زيادة الله بن عيسى الثقفي، (ابن) الحلال، أبو العباس	Aḥmad b. Muḥammad b. Ziyādat Allāh b. ʿĪsà al-Ṯaqafī, (Ibn) al-Ḥalāl, Abū l-ʿAbbās	(ابن) الحلال	498	NA	554	asesinado	56	ded.	Personaje murciano perteneciente a una familia dedicada al saber y al derecho, pues tanto él como su hermano Abū l-Ḥasan Ziyadāt Allāh fueron cadíes. Tras ocupar varios cargos fue nombrado qāḍī l-quḍā por el emir Muḥammad b. Saʿd Ibn Mardanīš. Después cayó en desgracia y el emir lo apresó y se apoderó de sus riquezas, para más tarde ordenar su ejecución en la ciudad de Onda, donde permanecía prisionero.	2010-12-29T01:13:02Z	2016-09-19T16:25:53Z	1	NA	1104	1159	NA
1745	0	أحمد بن محمد بن سابق مرسي، أبو جعفر	NA	NA	0	NA	0	NA	0	NA	NA	2010-12-29T01:13:02Z	2010-12-29T01:13:02Z	1	NA	0	0	NA
1746	0	أحمد بن محمد بن سعدي ، أبو عمر	NA	NA	0	NA	0	NA	0	NA	NA	2010-12-29T01:13:02Z	2014-01-31T11:25:41Z	1	NA	0	0	NA
1747	0	أحمد بن محمد بن سعود، أبو جعفر	NA	NA	0	NA	0	NA	0	NA	NA	2010-12-29T01:13:02Z	2010-12-29T01:13:02Z	1	NA	0	0	NA
1748	0	أحمد بن محمد بن سعيد الأموي، ابن الفراء، أبو عمر	NA	ابن الفراء	0	NA	0	NA	0	NA	NA	2010-12-29T01:13:02Z	2012-07-10T20:42:28Z	1	NA	0	0	أبو محمد بن خزرج (IB)
1749	0	أحمد بن محمد بن سعيد البكري	NA	NA	0	NA	0	NA	0	NA	NA	2010-12-29T01:13:02Z	2010-12-29T01:13:02Z	1	NA	0	0	NA
1750	0	أحمد بن محمد بن سعيد الحضرمي	NA	NA	0	NA	0	NA	0	NA	NA	2010-12-29T01:13:02Z	2010-12-29T01:13:02Z	1	NA	0	0	NA
1751	0	أحمد بن محمد بن سعيد الغساني قرطبي، القليعي، أبو جعفر	NA	NA	0	NA	0	NA	0	NA	NA	2010-12-29T01:13:02Z	2010-12-29T01:13:02Z	1	NA	0	0	NA
1752	0	أحمد بن محمد بن سعيد بن الياس	NA	NA	0	NA	380	v.	0	NA	NA	2010-12-29T01:13:02Z	2013-07-11T13:38:04Z	1	NA	0	0	NA
1753	0	أحمد بن محمد بن سعيد بن حرب اللخمي، المسيلي، أبو العباس	NA	المسيلي	0	NA	539	v.	0	NA	NA	2010-12-29T01:13:02Z	2014-07-17T14:03:04Z	1	NA	0	1144	NA
1754	0	أحمد بن محمد بن سعيد بن زيد الغافقي	NA	NA	690	NA	0	NA	0	NA	NA	2010-12-29T01:13:02Z	2010-12-29T01:13:02Z	1	NA	1291	0	NA
1755	0	أحمد بن محمد بن سعيد بن سليمان	NA	NA	0	NA	486	v.	0	NA	NA	2010-12-29T01:13:02Z	2013-07-10T13:02:03Z	1	NA	0	0	NA
1756	582	أحمد بن محمد بن سعيد بن موسى بن حدير، أبو عمر	Aḥmad b. Muḥammad b. Saʿīd b. Mūsà b. Ḥudayr, Abū ʿUmar	NA	255	NA	327	NA	72	ded.	NA	2010-12-29T01:13:02Z	2018-11-18T19:03:53Z	1	NA	868	938	ابنه أبو عثمان سعيد بن أحمد
1757	0	أحمد بن محمد بن سعيد بن نميل الأنصاري مرسي، أبو جعفر، أبو بكر	NA	NA	0	NA	0	NA	0	NA	NA	2010-12-29T01:13:02Z	2010-12-29T01:13:02Z	1	NA	0	0	NA
1758	0	أحمد بن محمد بن سعيد، ابن أقلبين (ابن أقلبير)، أبو جعفر	NA	ابن أقلبين (ابن أقلبير)	0	NA	525	NA	0	NA	NA	2010-12-29T01:13:02Z	2014-04-08T14:03:12Z	1	NA	0	1130	NA
1759	0	أحمد بن محمد بن سفيان المخزومي شقري، أبو بكر	NA	NA	0	NA	0	NA	0	NA	NA	2010-12-29T01:13:02Z	2010-12-29T01:13:02Z	1	NA	0	0	NA
1760	0	أحمد بن محمد بن سليمان بن خديج الأنصاري، أبو عمر	Aḥmad b. Muḥammad b. Sulaymān b. Ḫadīğ al-Anṣārī, Abū ʿUmar	NA	340	aprox., ded.	390	NA	50	aprox.	NA	2010-12-29T01:13:02Z	2012-07-10T20:44:16Z	1	NA	951	999	القبشي (IB)
12384	608	الحسن بن علي بن هشام بن محمد السلولي الغرناطي، أبو علي	AI-Ḥasan b. ʿAlī b. Hišām b. Muḥammad al-Salūlī al-Garnāṭī, Abū ʿAlī	NA	489	NA	558	šawwāl=septiembre	69	NA	NA	2012-03-29T12:00:03Z	2014-02-10T16:45:17Z	1	NA	1095	1163	ابن الزبير - قال (BS)
1761	0	أحمد بن محمد بن سليمان بن عصام، البلالبي، أبو جعفر	NA	البلالبي	0	NA	602	dp.	0	NA	NA	2010-12-29T01:13:02Z	2012-04-15T18:05:31Z	1	NA	0	1205	NA
1762	0	أحمد بن محمد بن سليمان بن محمد بن تليد المعافري	NA	NA	0	NA	304	v.	0	NA	NA	2010-12-29T01:13:02Z	2012-07-13T09:01:46Z	1	NA	0	916	NA
1763	18	أحمد بن محمد بن سليمان بن محمد بن سليمان الأنصاري الأوسي، الطيلسان، أبو جعفر	Aḥmad b. Muḥammad b. Sulaymān b. Muḥammad b. Sulaymān al-Anṣārī al-Awsī, al-Ṭaylasān, Abū Ğaʿfar	الطيلسان	0	NA	579	NA	0	NA	NA	2010-12-29T01:13:02Z	2015-01-03T21:13:33Z	1	NA	0	1183	NA
1764	0	أحمد بن محمد بن سليمان قرطبي، أبو حمزة	NA	NA	0	NA	0	NA	0	NA	NA	2010-12-29T01:13:02Z	2010-12-29T01:13:02Z	1	NA	0	0	NA
1765	0	أحمد بن محمد بن سماعة الأنصاري القيجاطي الفنياني، أبو جعفر	NA	NA	552	NA	610	ḏū l-qaʿda	58	marzo	NA	2010-12-29T01:13:02Z	2013-11-20T09:41:02Z	1	NA	0	1214	NA
1766	257	أحمد بن محمد بن سهل سرقسطي، ابن الخراز (ابن الجزار)، أبو جعفر	Aḥmad b. Muḥammad b. Sahl al-Saraqusṭī, Ibn al-Ḫarrāz (Ibn al-Ğazzāz), Abū Ğaʿfar	ابن الخراز (ابن الجزار)	0	NA	0	NA	0	NA	NA	2010-12-29T01:13:02Z	2015-02-16T15:59:14Z	1	NA	0	0	NA
1767	0	أحمد بن محمد بن سوار الفزاري قرطبي، أبو جعفر	NA	NA	0	NA	0	NA	0	NA	NA	2010-12-29T01:13:02Z	2010-12-29T01:13:02Z	1	NA	0	0	NA
1768	0	أحمد بن محمد بن سيد أبيه الزهري، أبو القاسم	NA	NA	0	NA	567	NA	0	NA	NA	2010-12-29T01:13:02Z	2010-12-29T01:13:02Z	1	NA	0	1171	NA
1769	62	أحمد بن محمد بن شعيب الكرياني، ابن شعيب، أبو العباس	Aḥmad b. Muḥammad b. Šuʿayb al-Kiryānī, Ibn Šuʿayb, Abū l-ʿAbbās	ابن شعيب	0	NA	749	NA	0	NA	NA	2010-12-29T01:13:02Z	2015-03-06T10:40:21Z	1	NA	0	1348	NA
1770	0	أحمد بن محمد بن شماخ الغافقي، أبو جعفر	NA	NA	0	NA	0	NA	0	NA	NA	2010-12-29T01:13:02Z	2010-12-29T01:13:02Z	1	NA	0	0	NA
1771	680	أحمد بن محمد بن صابر بن محمد بن صابر بن منذر القيسي ، ضياء الدين ، أبو العباس ، أبو جعفر	NA	NA	625	19 muḥarram = 30 diciembre	662	jueves 8 šaʿbān = 5 junio / 666 = 1267	37	ded.	NA	2010-12-29T01:13:02Z	2016-02-23T10:25:21Z	1	NA	1227	1264	NA
1772	0	أحمد بن محمد بن صاحب الصلاة المالقي	NA	NA	0	NA	750	NA	0	NA	NA	2010-12-29T01:13:02Z	2010-12-29T01:13:02Z	1	NA	0	1349	NA
1773	0	أحمد بن محمد بن صالح بن النضر الأنطاكي الصوفي، أبو بكر	Aḥmad b. Muḥammad b. Ṣāliḥ b. al-Naḍir al-Anṭākī al-Ṣūfī, Abū Bakr	NA	0	NA	372	v.	0	NA	Maḏhab: sufismo y vida anacorética.<br/>	2010-12-29T01:13:02Z	2019-06-05T18:50:54Z	1	خيثمة بن سليمان الأطرابلسي<br/>	0	982	ابن الفرضي (TDIA)
1774	768	أحمد بن محمد بن صامت، أبو جعفر	Aḥmad b. Muḥammad b. Ṣāmit, Abū Ğaʿfar	NA	0	NA	590	dp.	0	NA	"""Discípulo de Ibn Huḏayl e Ibn Ḥubayš. Se dedicó a la enseñanza de las matemáticas y la lengua árabe"" (Aguilar, ""Identidad"", 36, nº 33)."	2010-12-29T01:13:02Z	2018-10-10T11:59:54Z	1	NA	0	1193	NA
1775	630	أحمد بن محمد بن طفيل القيسي، أبو العباس	NA	NA	0	NA	0	NA	0	NA	NA	2010-12-29T01:13:02Z	2015-04-04T21:07:04Z	1	NA	0	0	NA
1776	629	أحمد بن محمد بن أحمد بن محمد بن خلف بن يونس بن طلحة الخزرجي الساعدي شقري ، أبو العباس ، أبو جعفر	Aḥmad b. Muḥammad b. Aḥmad b. Muḥammad b. Ḫalaf b. Yūnus b. Ṭalḥa al-Ḫazraǧī al-Sāʿidī Šuqarī, Abū l-ʿAbbās , Abū Ǧaʿfar	ابن طلحة	0	NA	632	finales o principios del 633 / 631 = 1233	0	NA	NA	2010-12-29T01:13:02Z	2019-01-29T15:56:03Z	1	NA	0	1235	NA
1777	0	أحمد بن محمد بن عابد الأسدي، أبو عمر	Aḥmad b. Muḥammad b. ʿĀbid al-Asadī, Abū ʿUmar	NA	331	NA	389	martes -11 šawwāl = 2 octubre	58	ded.	NA	2010-12-29T01:13:02Z	2019-05-31T18:50:59Z	1	NA	942	999	NA
1778	0	أحمد بن محمد بن عاصم التغلبي، أبو العباس	Aḥmad b. Muḥammad b. ʿĀṣim al-Taglibī, Abū l-ʿAbbās	NA	0	NA	0	NA	0	NA	NA	2010-12-29T01:13:02Z	2010-12-29T01:13:02Z	1	NA	0	0	NA
